"Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Keyword Type","Status","Search Engine Bid","Clicks","Click Charges","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans.","Amount","Total Cost","Total Volume of Bookings"
"K435","Google - US","43000000005278473","spain fares","Broad","Google_Yearlong 2006","Google|Spain","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,19.4875,1.94875,257,3.89105058365759,2.01400778210117,0,0,0,19.4875,0
"K435","Google - US","43000000005287802","hamburg","Broad","Google_Yearlong 2006","Google|Hamburg","hamburg","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,19.525,3.905,887,0.56369785794814,1.08985343855693,0,0,0,19.525,0
"K435","Google - US","43000000005278435","madrid travel","Broad","Google_Yearlong 2006","Google|Madrid","madrid","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,19.575,4.89375,755,0.529801324503311,2.36039735099338,0,0,0,19.575,0
"K435","Google - US","43000000005278789","italy fares","Broad","Google_Yearlong 2006","Google|Italy","uncategorized","Position 1-4 Bid Strategy","Unassigned","Paused",6.25,11,19.6374998875,1.7852272625,283,3.886925795053,1.69081272084806,0,0,0,19.6374998875,0
"K435","Google - US","43000000014125279","paris fare","Broad","Geo Targeted Chicago","Chicago to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,19.674999975,3.2791666625,55,10.9090909090909,1.36363636363636,0,0,0,19.674999975,0
"K435","Google - US","43000000005278711","fly to milan","Broad","Google_Yearlong 2006","Google|Milan","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,15,19.774999875,1.318333325,118,12.7118644067797,1.9228813559322,0,0,0,19.774999875,0
"K435","Google - US","43000000005278617","european airline","Broad","Google_Yearlong 2006","Google|Europe","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,19.937499975,2.215277775,639,1.40845070422535,1.38810641627543,0,0,0,19.937499975,0
"K435","Google - US","43000000013072933","turkey ticket","Broad","Western Europe Destinations","Turkey","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,19.9625,1.99625,141,7.09219858156028,1.67943262411348,0,0,0,19.9625,0
"K435","Google - US","43000000014122442","paris flights","Broad","Geo Targeted DC","DC to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,12,19.9875,1.665625,368,3.26086956521739,2.87660326086956,0,0,0,19.9875,0
"K435","Google - US","43000000014115361","france flight","Broad","Geo Targeted Miami","Miami to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,20.08749995,2.86964285,192,3.64583333333333,2.0875,0,0,0,20.08749995,0
"K435","Google - US","43000000014127534","france flights","Broad","Geo Targeted Boston","Boston to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,9,20.099999925,2.233333325,903,0.996677740863787,1.95448504983389,0,0,0,20.099999925,0
"K435","Google - US","43000000005278537","spain airfares","Broad","Google_Yearlong 2006","Google|Spain","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,13,20.224999925,1.555769225,139,9.35251798561151,2.47338129496403,0,0,0,20.224999925,0
"K435","Google - US","43000000005278647","international plane tickets","Broad","Google_Yearlong 2006","Google|International General","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,20.2249999875,2.8892857125,103,6.79611650485437,2.28446601941748,0,0,0,20.2249999875,0
"K435","Google - US","43000000005278418","uk airlines","Broad","Google_Yearlong 2006","Google|UK","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,20.349999975,3.3916666625,206,2.9126213592233,1.14271844660194,0,0,0,20.349999975,0
"K435","Google - US","43000000014115741","france airline","Broad","Geo Targeted Miami","Miami to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,20.35,2.035,109,9.1743119266055,1.46422018348624,0,0,0,20.35,0
"K435","Google - US","43000000014115177","france flights","Broad","Geo Targeted Miami","Miami to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,20.5125,2.5640625,651,1.22887864823349,1.90184331797235,0,0,0,20.5125,0
"K435","Google - US","43000000005278557","italy ticket","Broad","Google_Yearlong 2006","Google|Italy","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,13,20.5749999,1.5826923,532,2.44360902255639,1.51748120300752,0,0,0,20.5749999,0
"K435","Google - US","43000000014113466","paris airports","Broad","Geo Targeted New York","New York to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,11,20.649999975,1.877272725,230,4.78260869565217,1.12813043478261,0,0,0,20.649999975,0
"K435","Google - US","43000000014201150","international flights","Broad","Geo Targeted Los Angeles","International Los Angeles","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,20.71249995,3.452083325,697,0.860832137733142,4.54880918220947,0,0,0,20.71249995,0
"K435","Google - US","43000000005278073","london fares","Broad","Google_Yearlong 2006","Google|London","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,20.724999975,2.302777775,150,6,1.95733333333333,0,0,0,20.724999975,0
"K435","Google - US","43000000014118652","paris airports","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,20.775,2.596875,90,8.88888888888889,1.21055555555556,0,0,0,20.775,0
"K435","Google - US","43000000014114074","rome airfare","Broad","Geo Targeted New York","New York to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,20.85,3.475,15,40,1.06666666666667,0,0,0,20.85,0
"K435","Google - US","43000000005278641","madrid airfare","Broad","Google_Yearlong 2006","Google|Madrid","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,20.8749999375,2.3194444375,520,1.73076923076923,1.2675,0,0,0,20.8749999375,0
"K435","Google - US","43000000014117531","paris cheap tickets","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,21.025,2.628125,107,7.47663551401869,2.72607476635514,0,0,0,21.025,0
"K435","Google - US","43000000005278458","germany airfare","Broad","Google_Yearlong 2006","Google|Germany","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,14,21.06249985,1.504464275,526,2.6615969581749,1.7277566539924,0,0,0,21.06249985,0
"K435","Google - US","43000000013072972","flight to venice","Broad","Western Europe Destinations","Venice","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,15,21.075,1.405,331,4.53172205438066,5.70271903323263,0,0,0,21.075,0
"K435","Google - US","43000000014113518","france air fare","Broad","Geo Targeted New York","New York to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,9,21.1624999875,2.3513888875,62,14.5161290322581,1.53225806451613,0,0,0,21.1624999875,0
"K435","Google - US","43000000005278341","overseas travel","Broad","Google_Yearlong 2006","Google|Overseas","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,21.199999975,3.028571425,306,2.28758169934641,2.21372549019608,0,0,0,21.199999975,0
"K435","Google - US","43000000013072303","rome airfare","Broad","Western Europe Destinations","Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,18,21.224999925,1.1791666625,649,2.77349768875193,4.66425269645609,0,0,0,21.224999925,0
"K435","Google - US","43000000005278774","madrid tickets","Broad","Google_Yearlong 2006","Google|Madrid","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,21.249999925,3.035714275,761,0.919842312746386,1.79303547963206,0,0,0,21.249999925,0
"K435","Google - US","43000000013071469","european airfare","Broad","Western Europe Destinations","Europe","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,21.475,2.1475,88,11.3636363636364,1.34545454545455,0,0,0,21.475,0
"K435","Google - US","43000000005278422","istanbul flights","Broad","Google_Yearlong 2006","Google|Istanbul","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,21.4875,2.6859375,253,3.16205533596838,1.65573122529644,0,0,0,21.4875,0
"K435","Google - US","43000000014119128","paris cheap flight","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,21.6,2.16,104,9.61538461538462,2.87375,0,0,0,21.6,0
"K435","Google - US","43000000013071986","air france to europe","Broad","Western Europe Destinations","Europe Branded","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,21,21.6874998375,1.0327380875,137,15.3284671532847,1.01459854014599,0,0,0,21.6874998375,0
"K435","Google - US","43000000014122063","barcelona flights","Broad","Geo Targeted DC","DC to Barcelona Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,21.7749999375,2.4194444375,182,4.94505494505495,1.71093406593407,0,0,0,21.7749999375,0
"K435","Google - US","43000000014119453","rome ticket","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,21.825,5.45625,50,8,1.1796,0,0,0,21.825,0
"K435","Google - US","43000000005278827","germany ticket","Broad","Google_Yearlong 2006","Google|Germany","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,22,21.83749975,0.992613625,599,3.67278797996661,1.75826377295492,0,0,0,21.83749975,0
"K435","Google - US","43000000014115896","paris flight","Broad","Geo Targeted Miami","Miami to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,12,22.1499999,1.845833325,292,4.10958904109589,3.17842465753425,0,0,0,22.1499999,0
"K435","Google - US","43000000005278563","italy plane tickets","Broad","Google_Yearlong 2006","Google|Italy","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,22.1625,3.69375,50,12,2.282,0,0,0,22.1625,0
"K435","Google - US","43000000013072316","fly to rome","Broad","Western Europe Destinations","Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,19,22.237499775,1.170394725,532,3.57142857142857,6.55545112781955,0,0,0,22.237499775,0
"K435","Google - US","43000000013072587","rome tickets","Broad","Western Europe Destinations","Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,15,22.2999999375,1.4866666625,829,1.80940892641737,3.07008443908323,0,0,0,22.2999999375,0
"K435","Google - US","43000000014121665","barcelona flight","Broad","Geo Targeted DC","DC to Barcelona Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,22.387499925,3.198214275,134,5.22388059701492,1.36149253731343,0,0,0,22.387499925,0
"K435","Google - US","43000000013072295","spain airline","Broad","Western Europe Destinations","Spain","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,14,22.44999995,1.603571425,509,2.75049115913556,1.32239685658153,0,0,0,22.44999995,0
"K435","Google - US","43000000013072535","turkey flight","Broad","Western Europe Destinations","Turkey","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,14,22.474999925,1.6053571375,609,2.29885057471264,1.65155993431855,0,0,0,22.474999925,0
"K435","Google - US","43000000014113522","italy cheap tickets","Broad","Geo Targeted New York","New York to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,8,22.4875,2.8109375,22,36.3636363636364,1.63409090909091,0,0,0,22.4875,0
"K435","Google - US","43000000005278354","london cheap tickets","Broad","Google_Yearlong 2006","Google|London","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,11,22.4999999125,2.0454545375,313,3.51437699680511,2.78019169329073,0,0,0,22.4999999125,0
"K435","Google - US","43000000013072175","italy cheap tickets","Broad","Western Europe Destinations","Italy","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,23,22.56249975,0.98097825,667,3.44827586206897,5.2832083958021,0,0,0,22.56249975,0
"K435","Google - US","43000000005278454","london flights","Broad","Google_Yearlong 2006","Google|London","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,11,22.6999999875,2.0636363625,463,2.37580993520518,3.40907127429806,0,0,0,22.6999999875,0
"K435","Google - US","43000000014119817","rome airline","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,22.7875,2.8484375,110,7.27272727272727,1.05454545454545,0,0,0,22.7875,0
"K435","Google - US","43000000013072486","spain airfare","Broad","Western Europe Destinations","Spain","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,22.8125,2.8515625,154,5.19480519480519,1.58896103896104,0,0,0,22.8125,0
"K435","Google - US","43000000005278791","rome airline","Broad","Google_Yearlong 2006","Google|Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,16,22.825,1.4265625,492,3.2520325203252,1.80772357723577,0,0,0,22.825,0
"K435","Google - US","43000000014127531","paris cheap flight","Broad","Geo Targeted Boston","Boston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,22.9875,2.29875,63,15.8730158730159,2.41428571428571,0,0,0,22.9875,0
"K435","Google - US","43000000014119772","cheap international flights","Broad","Geo Targeted Detroit","Cheap International Detroit","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,23.07499995,3.845833325,121,4.95867768595041,2.05264462809917,0,0,0,23.07499995,0
"K435","Google - US","43000000013071587","barcelona tickets","Broad","Western Europe Destinations","Barcelona","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,15,23.0874999375,1.5391666625,1783,0.841278743690409,5.57818283791363,0,0,0,23.0874999375,0
"K435","Google - US","43000000005278083","rome fares","Broad","Google_Yearlong 2006","Google|Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,19,23.3499998875,1.2289473625,182,10.4395604395604,2.29945054945055,0,0,0,23.3499998875,0
"K435","Google - US","43000000014119261","paris ticket","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,23.49999995,3.35714285,141,4.9645390070922,1.44631205673759,0,0,0,23.49999995,0
"K435","Google - US","43000000005278276","florence flight","Broad","Google_Yearlong 2006","Google|Florence","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,23.7,2.37,239,4.18410041841004,1.46150627615063,0,0,0,23.7,0
"K435","Google - US","43000000014113164","athens flights","Broad","Geo Targeted New York","New York to Athens Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,9,23.9124999375,2.6569444375,85,10.5882352941176,1.26905882352941,0,0,0,23.9124999375,0
"K435","Google - US","43000000005277964","frankfurt flights","Broad","Google_Yearlong 2006","Google|Frankfurt","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,24.024999975,4.0041666625,221,2.71493212669683,1.7262443438914,0,0,0,24.024999975,0
"K435","Google - US","43000000005278081","geneva airlines","Broad","Google_Yearlong 2006","Google|Geneva","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,24.1,3.0125,142,5.63380281690141,1.45140845070423,0,0,0,24.1,0
"K435","Google - US","43000000014113695","france flight deals","Broad","Geo Targeted New York","New York to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,5,24.2125,4.8425,68,7.35294117647059,2.02926470588235,0,0,0,24.2125,0
"K435","Google - US","43000000014114034","italy cheap flights","Broad","Geo Targeted New York","New York to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,7,24.2375,3.4625,54,12.962962962963,1.63092592592593,0,0,0,24.2375,0
"K435","Google - US","43000000014126127","france flights","Broad","Geo Targeted Chicago","Chicago to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,12,24.3,2.025,938,1.27931769722815,1.62547974413646,0,0,0,24.3,0
"K435","Google - US","43000000014113798","paris cheap fares","Broad","Geo Targeted New York","New York to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,9,24.46249995,2.71805555,42,21.4285714285714,1.40452380952381,0,0,0,24.46249995,0
